Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,405364,-,-,-,48.61,2.42,0,84,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,Temperature,DHI
2018,3,24,0,30,0,3.4000000000000004,0
2018,3,24,1,30,0,3.3000000000000003,0
2018,3,24,2,30,0,3.2,0
2018,3,24,3,30,0,2.8000000000000003,0
2018,3,24,4,30,0,2.3000000000000003,0
2018,3,24,5,30,0,2.1,0
2018,3,24,6,30,0,3,5
2018,3,24,7,30,0,5.2,10
2018,3,24,8,30,2,7.9,141
2018,3,24,9,30,384,10.100000000000001,214
2018,3,24,10,30,272,11.700000000000001,285
2018,3,24,11,30,322,12.8,299
2018,3,24,12,30,371,13.5,286
2018,3,24,13,30,471,13.8,229
2018,3,24,14,30,362,13.700000000000001,214
2018,3,24,15,30,323,13.100000000000001,158
2018,3,24,16,30,180,11.200000000000001,101
2018,3,24,17,30,76,9.1,34
2018,3,24,18,30,0,8.3,0
2018,3,24,19,30,0,7.800000000000001,0
2018,3,24,20,30,0,6.9,0
2018,3,24,21,30,0,6,0
2018,3,24,22,30,0,5.4,0
2018,3,24,23,30,0,5.1000000000000005,0
2018,3,25,0,30,0,4.2,0
2018,3,25,1,30,0,3.8000000000000003,0
2018,3,25,2,30,0,3.4000000000000004,0
2018,3,25,3,30,0,3.1,0
2018,3,25,4,30,0,3,0
2018,3,25,5,30,0,3.7,0
2018,3,25,6,30,0,5.4,6
2018,3,25,7,30,0,7.800000000000001,17
2018,3,25,8,30,0,10.700000000000001,32
2018,3,25,9,30,91,13.200000000000001,245
2018,3,25,10,30,214,14.5,296
2018,3,25,11,30,400,15.200000000000001,280
2018,3,25,12,30,283,15.4,308
2018,3,25,13,30,230,15.200000000000001,289
2018,3,25,14,30,153,14.700000000000001,244
2018,3,25,15,30,32,13.9,161
2018,3,25,16,30,0,12.100000000000001,51
2018,3,25,17,30,0,10.3,14
2018,3,25,18,30,0,9.3,0
2018,3,25,19,30,0,8.6,0
2018,3,25,20,30,0,7.9,0
2018,3,25,21,30,0,7.2,0
2018,3,25,22,30,0,6.6000000000000005,0
2018,3,25,23,30,0,6.300000000000001,0
2018,3,26,0,30,0,5.4,0
2018,3,26,1,30,0,4.9,0
2018,3,26,2,30,0,4.5,0
2018,3,26,3,30,0,4.2,0
2018,3,26,4,30,0,3.9000000000000004,0
2018,3,26,5,30,0,4,0
2018,3,26,6,30,0,4.9,6
2018,3,26,7,30,0,6.6000000000000005,18
2018,3,26,8,30,158,8.9,188
2018,3,26,9,30,335,11,229
2018,3,26,10,30,841,12.4,119
2018,3,26,11,30,873,13.200000000000001,118
2018,3,26,12,30,846,13.600000000000001,130
2018,3,26,13,30,10,13.600000000000001,209
2018,3,26,14,30,0,13.200000000000001,45
2018,3,26,15,30,0,12.4,36
2018,3,26,16,30,0,10.600000000000001,16
2018,3,26,17,30,0,8.700000000000001,5
2018,3,26,18,30,0,8.1,0
2018,3,26,19,30,0,8.1,0
2018,3,26,20,30,0,8.1,0
2018,3,26,21,30,0,7.5,0
2018,3,26,22,30,0,6.4,0
2018,3,26,23,30,0,5.7,0
2018,3,27,0,30,0,5.1000000000000005,0
2018,3,27,1,30,0,4.6000000000000005,0
2018,3,27,2,30,0,4.4,0
2018,3,27,3,30,0,4.4,0
2018,3,27,4,30,0,4.5,0
2018,3,27,5,30,0,4.4,0
2018,3,27,6,30,0,4.4,6
2018,3,27,7,30,0,4.3,12
2018,3,27,8,30,0,4.3,21
2018,3,27,9,30,0,4.7,32
2018,3,27,10,30,0,5.5,42
2018,3,27,11,30,0,7,49
2018,3,27,12,30,0,8.9,122
2018,3,27,13,30,61,11,279
2018,3,27,14,30,0,12.5,46
2018,3,27,15,30,0,12.700000000000001,45
2018,3,27,16,30,155,12,108
2018,3,27,17,30,194,10.700000000000001,37
2018,3,27,18,30,0,9.1,0
2018,3,27,19,30,0,8.1,0
2018,3,27,20,30,0,7.6000000000000005,0
2018,3,27,21,30,0,7.300000000000001,0
2018,3,27,22,30,0,7,0
2018,3,27,23,30,0,7,0
2018,3,28,0,30,0,6.7,0
2018,3,28,1,30,0,6.300000000000001,0
2018,3,28,2,30,0,5.800000000000001,0
2018,3,28,3,30,0,5.6000000000000005,0
2018,3,28,4,30,0,5.9,0
2018,3,28,5,30,0,6.300000000000001,0
2018,3,28,6,30,0,7,6
2018,3,28,7,30,0,8,12
2018,3,28,8,30,0,9.4,21
2018,3,28,9,30,0,10.8,33
2018,3,28,10,30,0,12.3,151
2018,3,28,11,30,36,13.8,285
2018,3,28,12,30,0,14.600000000000001,40
2018,3,28,13,30,0,13.700000000000001,56
2018,3,28,14,30,11,11.8,189
2018,3,28,15,30,0,10,106
2018,3,28,16,30,233,8.5,104
2018,3,28,17,30,349,6.5,39
2018,3,28,18,30,0,4.7,0
2018,3,28,19,30,0,3.6,0
2018,3,28,20,30,0,3,0
2018,3,28,21,30,0,2.5,0
2018,3,28,22,30,0,2,0
2018,3,28,23,30,0,1.8,0
2018,3,29,0,30,0,1.4000000000000001,0
2018,3,29,1,30,0,1.7000000000000002,0
2018,3,29,2,30,0,2.2,0
2018,3,29,3,30,0,2.3000000000000003,0
2018,3,29,4,30,0,2.2,0
2018,3,29,5,30,0,1.9000000000000001,0
2018,3,29,6,30,416,2,46
2018,3,29,7,30,657,2.8000000000000003,74
2018,3,29,8,30,774,5.2,93
2018,3,29,9,30,246,8.200000000000001,255
2018,3,29,10,30,234,10.100000000000001,305
2018,3,29,11,30,344,11.200000000000001,307
2018,3,29,12,30,376,11.700000000000001,296
2018,3,29,13,30,92,11.5,297
2018,3,29,14,30,34,10.9,221
2018,3,29,15,30,0,10.100000000000001,19
2018,3,29,16,30,0,9,12
2018,3,29,17,30,0,7.800000000000001,6
2018,3,29,18,30,0,7.1000000000000005,0
2018,3,29,19,30,0,6.6000000000000005,0
2018,3,29,20,30,0,6.2,0
2018,3,29,21,30,0,5.9,0
2018,3,29,22,30,0,5.4,0
2018,3,29,23,30,0,5.1000000000000005,0
2018,3,30,0,30,0,4.5,0
2018,3,30,1,30,0,3.9000000000000004,0
2018,3,30,2,30,0,3.3000000000000003,0
2018,3,30,3,30,0,2.8000000000000003,0
2018,3,30,4,30,0,2.6,0
2018,3,30,5,30,0,2.8000000000000003,0
2018,3,30,6,30,0,3.7,8
2018,3,30,7,30,0,5,11
2018,3,30,8,30,0,6,19
2018,3,30,9,30,0,6.9,103
2018,3,30,10,30,0,9.1,100
2018,3,30,11,30,0,10.600000000000001,51
2018,3,30,12,30,0,9.700000000000001,80
2018,3,30,13,30,0,8.700000000000001,129
2018,3,30,14,30,2,8.6,166
2018,3,30,15,30,49,8.700000000000001,177
2018,3,30,16,30,701,8.1,57
2018,3,30,17,30,464,6.300000000000001,33
2018,3,30,18,30,0,4.6000000000000005,0
2018,3,30,19,30,0,3.8000000000000003,0
2018,3,30,20,30,0,3.2,0
2018,3,30,21,30,0,2.8000000000000003,0
2018,3,30,22,30,0,2.5,0
2018,3,30,23,30,0,2.4000000000000004,0
2018,3,31,0,30,0,1.8,0
2018,3,31,1,30,0,1.7000000000000002,0
2018,3,31,2,30,0,1.8,0
2018,3,31,3,30,0,1.4000000000000001,0
2018,3,31,4,30,0,1.3,0
2018,3,31,5,30,0,2.3000000000000003,0
2018,3,31,6,30,0,3.8000000000000003,20
2018,3,31,7,30,0,5.9,107
2018,3,31,8,30,0,8.4,36
2018,3,31,9,30,0,10.100000000000001,51
2018,3,31,10,30,0,10.600000000000001,60
2018,3,31,11,30,0,10.200000000000001,132
2018,3,31,12,30,0,9.5,67
2018,3,31,13,30,0,9.3,151
2018,3,31,14,30,0,9.600000000000001,49
2018,3,31,15,30,246,9.600000000000001,183
2018,3,31,16,30,0,8.700000000000001,79
2018,3,31,17,30,0,7.1000000000000005,28
2018,3,31,18,30,0,6.2,0
2018,3,31,19,30,0,5.6000000000000005,0
2018,3,31,20,30,0,4.9,0
2018,3,31,21,30,0,4.5,0
2018,3,31,22,30,0,4.3,0
2018,3,31,23,30,0,4.2,0
2018,4,1,0,30,0,4.2,0
2018,4,1,1,30,0,4.2,0
2018,4,1,2,30,0,4.2,0
2018,4,1,3,30,0,4.1000000000000005,0
2018,4,1,4,30,0,3.9000000000000004,0
2018,4,1,5,30,0,4.1000000000000005,0
2018,4,1,6,30,0,4.9,8
2018,4,1,7,30,0,6.2,21
2018,4,1,8,30,0,7.800000000000001,36
2018,4,1,9,30,0,9.3,133
2018,4,1,10,30,0,10.200000000000001,61
2018,4,1,11,30,0,10.9,65
2018,4,1,12,30,2,11.4,167
2018,4,1,13,30,23,11.5,248
2018,4,1,14,30,0,11.3,158
2018,4,1,15,30,135,10.9,192
2018,4,1,16,30,226,9.600000000000001,112
2018,4,1,17,30,86,7.6000000000000005,47
2018,4,1,18,30,0,6.300000000000001,0
2018,4,1,19,30,0,6,0
2018,4,1,20,30,0,6,0
2018,4,1,21,30,0,6,0
2018,4,1,22,30,0,5.9,0
2018,4,1,23,30,0,5.9,0
2018,4,2,0,30,0,5.5,0
2018,4,2,1,30,0,5.2,0
2018,4,2,2,30,0,4.9,0
2018,4,2,3,30,0,4.6000000000000005,0
2018,4,2,4,30,0,4.2,0
2018,4,2,5,30,0,4.2,0
2018,4,2,6,30,0,4.7,48
2018,4,2,7,30,0,5.9,12
2018,4,2,8,30,0,7.7,71
2018,4,2,9,30,47,9.8,248
2018,4,2,10,30,270,11.8,310
2018,4,2,11,30,0,13.700000000000001,152
2018,4,2,12,30,167,15.200000000000001,344
2018,4,2,13,30,69,15.8,297
2018,4,2,14,30,0,15,82
2018,4,2,15,30,0,13.700000000000001,33
2018,4,2,16,30,4,12.5,104
2018,4,2,17,30,0,11.700000000000001,37
2018,4,2,18,30,0,11.3,0
2018,4,2,19,30,0,11.3,0
2018,4,2,20,30,0,11.200000000000001,0
2018,4,2,21,30,0,11.100000000000001,0
2018,4,2,22,30,0,10.600000000000001,0
2018,4,2,23,30,0,10.200000000000001,0
2018,4,3,0,30,0,8.9,0
2018,4,3,1,30,0,8.4,0
2018,4,3,2,30,0,8.3,0
2018,4,3,3,30,0,8.200000000000001,0
2018,4,3,4,30,0,8.200000000000001,0
2018,4,3,5,30,0,8.5,0
2018,4,3,6,30,0,9.200000000000001,7
2018,4,3,7,30,0,10.3,14
2018,4,3,8,30,117,11.8,210
2018,4,3,9,30,0,13.3,151
2018,4,3,10,30,0,14.5,61
2018,4,3,11,30,0,15.100000000000001,48
2018,4,3,12,30,0,15.100000000000001,51
2018,4,3,13,30,0,14.700000000000001,58
2018,4,3,14,30,0,14.3,91
2018,4,3,15,30,0,13.700000000000001,21
2018,4,3,16,30,0,12.700000000000001,85
2018,4,3,17,30,239,10.8,53
2018,4,3,18,30,0,9.1,0
2018,4,3,19,30,0,8.3,0
2018,4,3,20,30,0,7.9,0
2018,4,3,21,30,0,7.800000000000001,0
2018,4,3,22,30,0,8.1,0
2018,4,3,23,30,0,8.5,0
2018,4,4,0,30,0,9.1,0
2018,4,4,1,30,0,8.700000000000001,0
2018,4,4,2,30,0,8.6,0
2018,4,4,3,30,0,8.700000000000001,0
2018,4,4,4,30,0,8.8,0
2018,4,4,5,30,0,9,0
2018,4,4,6,30,0,9.700000000000001,7
2018,4,4,7,30,0,10.9,13
2018,4,4,8,30,278,12.3,202
2018,4,4,9,30,8,13.5,193
2018,4,4,10,30,900,14.3,100
2018,4,4,11,30,92,14.8,342
2018,4,4,12,30,100,15.100000000000001,342
2018,4,4,13,30,46,15.100000000000001,285
2018,4,4,14,30,0,14.8,33
2018,4,4,15,30,0,13.9,36
2018,4,4,16,30,0,12.600000000000001,90
2018,4,4,17,30,391,11.200000000000001,44
2018,4,4,18,30,0,10.100000000000001,0
2018,4,4,19,30,0,9.5,0
2018,4,4,20,30,0,9.1,0
2018,4,4,21,30,0,8.6,0
2018,4,4,22,30,0,8.3,0
2018,4,4,23,30,0,8.3,0
2018,4,5,0,30,0,8.1,0
2018,4,5,1,30,0,7.7,0
2018,4,5,2,30,0,7.2,0
2018,4,5,3,30,0,6.7,0
2018,4,5,4,30,0,5.9,0
2018,4,5,5,30,43,5.800000000000001,11
2018,4,5,6,30,459,6.7,57
2018,4,5,7,30,87,8.1,140
2018,4,5,8,30,0,9.4,79
2018,4,5,9,30,0,10.5,54
2018,4,5,10,30,139,11.200000000000001,329
2018,4,5,11,30,18,11.9,261
2018,4,5,12,30,16,12.3,252
2018,4,5,13,30,0,12.600000000000001,150
2018,4,5,14,30,12,12.600000000000001,201
2018,4,5,15,30,38,12.100000000000001,182
2018,4,5,16,30,182,11,122
2018,4,5,17,30,189,8.9,51
2018,4,5,18,30,0,6.7,0
2018,4,5,19,30,0,5.800000000000001,0
2018,4,5,20,30,0,5.5,0
2018,4,5,21,30,0,4.9,0
2018,4,5,22,30,0,4.4,0
2018,4,5,23,30,0,4.2,0
2018,4,6,0,30,0,3.8000000000000003,0
2018,4,6,1,30,0,3.4000000000000004,0
2018,4,6,2,30,0,2.9000000000000004,0
2018,4,6,3,30,0,2.6,0
2018,4,6,4,30,0,2.5,0
2018,4,6,5,30,46,3.2,12
2018,4,6,6,30,449,5.1000000000000005,59
2018,4,6,7,30,176,7.800000000000001,142
2018,4,6,8,30,770,10.700000000000001,103
2018,4,6,9,30,828,12.9,116
2018,4,6,10,30,862,14.700000000000001,124
2018,4,6,11,30,879,16.3,126
2018,4,6,12,30,442,17.6,288
2018,4,6,13,30,645,18.5,188
2018,4,6,14,30,623,18.7,157
2018,4,6,15,30,553,18.2,132
2018,4,6,16,30,612,16.400000000000002,68
2018,4,6,17,30,378,13.600000000000001,43
2018,4,6,18,30,0,11.9,0
2018,4,6,19,30,0,11.3,0
2018,4,6,20,30,0,10.600000000000001,0
2018,4,6,21,30,0,9.9,0
2018,4,6,22,30,0,9.5,0
2018,4,6,23,30,0,9.3,0
2018,4,7,0,30,0,9.200000000000001,0
2018,4,7,1,30,0,9.1,0
2018,4,7,2,30,0,9.200000000000001,0
2018,4,7,3,30,0,9.1,0
2018,4,7,4,30,0,8.8,0
2018,4,7,5,30,4,9,9
2018,4,7,6,30,192,10.100000000000001,84
2018,4,7,7,30,337,11.700000000000001,153
2018,4,7,8,30,361,13,231
2018,4,7,9,30,468,13.8,254
2018,4,7,10,30,15,15.100000000000001,239
2018,4,7,11,30,279,17.2,345
2018,4,7,12,30,498,19.1,267
2018,4,7,13,30,406,20,280
2018,4,7,14,30,318,20.1,252
2018,4,7,15,30,194,19.5,202
2018,4,7,16,30,219,18,123
2018,4,7,17,30,117,16.400000000000002,69
2018,4,7,18,30,0,15.600000000000001,0
2018,4,7,19,30,0,15.3,0
2018,4,7,20,30,0,14.3,0
2018,4,7,21,30,0,12.9,0
2018,4,7,22,30,0,12.100000000000001,0
2018,4,7,23,30,0,11.9,0
2018,4,8,0,30,0,11.100000000000001,0
2018,4,8,1,30,0,10.600000000000001,0
2018,4,8,2,30,0,10,0
2018,4,8,3,30,0,9.5,0
2018,4,8,4,30,0,9.200000000000001,0
2018,4,8,5,30,1,10.100000000000001,7
2018,4,8,6,30,2,11.8,69
2018,4,8,7,30,78,13.9,147
2018,4,8,8,30,264,16.3,214
2018,4,8,9,30,617,18.5,191
2018,4,8,10,30,203,19.700000000000003,336
2018,4,8,11,30,185,19.6,362
2018,4,8,12,30,174,19,359
2018,4,8,13,30,631,17.900000000000002,214
2018,4,8,14,30,109,16.3,272
2018,4,8,15,30,40,14.9,188
2018,4,8,16,30,0,13.700000000000001,97
2018,4,8,17,30,0,12.600000000000001,24
2018,4,8,18,30,0,11.9,0
2018,4,8,19,30,0,11.4,0
2018,4,8,20,30,0,11,0
2018,4,8,21,30,0,10.8,0
2018,4,8,22,30,0,10.4,0
2018,4,8,23,30,0,10.100000000000001,0
2018,4,9,0,30,0,9.5,0
2018,4,9,1,30,0,9.200000000000001,0
2018,4,9,2,30,0,9,0
2018,4,9,3,30,0,8.9,0
2018,4,9,4,30,0,9.1,0
2018,4,9,5,30,0,9.5,3
2018,4,9,6,30,0,10.3,8
2018,4,9,7,30,0,11.200000000000001,16
2018,4,9,8,30,0,11.9,27
2018,4,9,9,30,0,12.5,48
2018,4,9,10,30,0,12.9,51
2018,4,9,11,30,0,13,57
2018,4,9,12,30,0,12.8,55
2018,4,9,13,30,0,12.5,47
2018,4,9,14,30,0,12.100000000000001,34
2018,4,9,15,30,0,11.600000000000001,20
2018,4,9,16,30,0,11.100000000000001,14
2018,4,9,17,30,0,10.700000000000001,7
2018,4,9,18,30,0,10.200000000000001,0
2018,4,9,19,30,0,9.4,0
2018,4,9,20,30,0,8.700000000000001,0
2018,4,9,21,30,0,8.4,0
2018,4,9,22,30,0,8.4,0
2018,4,9,23,30,0,8.4,0
2018,4,10,0,30,0,8.3,0
2018,4,10,1,30,0,8.1,0
2018,4,10,2,30,0,8,0
2018,4,10,3,30,0,8,0
2018,4,10,4,30,0,8.4,0
2018,4,10,5,30,0,8.9,16
2018,4,10,6,30,66,9.600000000000001,79
2018,4,10,7,30,0,10.5,43
2018,4,10,8,30,17,11.700000000000001,187
2018,4,10,9,30,848,12.9,105
2018,4,10,10,30,124,13.600000000000001,342
2018,4,10,11,30,71,13.9,346
2018,4,10,12,30,82,14,349
2018,4,10,13,30,15,14,240
2018,4,10,14,30,23,13.9,228
2018,4,10,15,30,276,13.700000000000001,198
2018,4,10,16,30,136,12.8,134
2018,4,10,17,30,0,10.9,55
2018,4,10,18,30,0,9.4,0
2018,4,10,19,30,0,8.8,0
2018,4,10,20,30,0,8,0
2018,4,10,21,30,0,7.300000000000001,0
2018,4,10,22,30,0,6.9,0
2018,4,10,23,30,0,6.800000000000001,0
2018,4,11,0,30,0,6.300000000000001,0
2018,4,11,1,30,0,5.800000000000001,0
2018,4,11,2,30,0,5.2,0
2018,4,11,3,30,0,4.7,0
2018,4,11,4,30,0,4.800000000000001,0
2018,4,11,5,30,194,5.9,19
2018,4,11,6,30,38,7.7,80
2018,4,11,7,30,187,10.5,155
2018,4,11,8,30,330,13.700000000000001,210
2018,4,11,9,30,438,15.8,245
2018,4,11,10,30,325,17.1,321
2018,4,11,11,30,268,17.8,357
2018,4,11,12,30,261,18,355
2018,4,11,13,30,553,17.8,230
2018,4,11,14,30,230,17.400000000000002,276
2018,4,11,15,30,607,16.8,122
2018,4,11,16,30,251,15.600000000000001,128
2018,4,11,17,30,146,13.4,61
2018,4,11,18,30,0,11.700000000000001,0
2018,4,11,19,30,0,10.8,0
2018,4,11,20,30,0,9.9,0
2018,4,11,21,30,0,9.1,0
2018,4,11,22,30,0,8.6,0
2018,4,11,23,30,0,8.4,0
2018,4,12,0,30,0,7.800000000000001,0
2018,4,12,1,30,0,7.4,0
2018,4,12,2,30,0,7,0
2018,4,12,3,30,0,6.6000000000000005,0
2018,4,12,4,30,0,6.6000000000000005,0
2018,4,12,5,30,0,7.2,4
2018,4,12,6,30,0,8.3,9
2018,4,12,7,30,0,9.5,79
2018,4,12,8,30,172,10.5,235
2018,4,12,9,30,0,11.4,132
2018,4,12,10,30,0,12,69
2018,4,12,11,30,0,12.3,94
2018,4,12,12,30,0,12.200000000000001,67
2018,4,12,13,30,0,12.100000000000001,49
2018,4,12,14,30,0,12,36
2018,4,12,15,30,0,11.8,25
2018,4,12,16,30,0,11.3,15
2018,4,12,17,30,0,10.4,7
2018,4,12,18,30,0,9.4,0
2018,4,12,19,30,0,8.6,0
2018,4,12,20,30,0,8.1,0
2018,4,12,21,30,0,7.7,0
2018,4,12,22,30,0,7.4,0
2018,4,12,23,30,0,7.300000000000001,0
2018,4,13,0,30,0,7,0
2018,4,13,1,30,0,6.800000000000001,0
2018,4,13,2,30,0,6.7,0
2018,4,13,3,30,0,6.4,0
2018,4,13,4,30,0,6.300000000000001,0
2018,4,13,5,30,0,7.1000000000000005,4
2018,4,13,6,30,0,8.200000000000001,8
2018,4,13,7,30,222,9.4,156
2018,4,13,8,30,241,11.3,230
2018,4,13,9,30,284,13.5,288
2018,4,13,10,30,47,15.4,312
2018,4,13,11,30,315,16.5,351
2018,4,13,12,30,103,17.1,362
2018,4,13,13,30,122,17.3,336
2018,4,13,14,30,18,17.2,222
2018,4,13,15,30,0,16.8,116
2018,4,13,16,30,8,15.700000000000001,120
2018,4,13,17,30,417,14,53
2018,4,13,18,30,0,12.700000000000001,0
2018,4,13,19,30,0,12.5,0
2018,4,13,20,30,0,12.4,0
2018,4,13,21,30,0,12.200000000000001,0
2018,4,13,22,30,0,11.700000000000001,0
2018,4,13,23,30,0,11.3,0
2018,4,14,0,30,0,9.9,0
2018,4,14,1,30,0,9.700000000000001,0
2018,4,14,2,30,0,9.700000000000001,0
2018,4,14,3,30,0,9.4,0
2018,4,14,4,30,0,8.9,0
2018,4,14,5,30,0,9.200000000000001,4
2018,4,14,6,30,0,10.100000000000001,9
2018,4,14,7,30,0,11.200000000000001,17
2018,4,14,8,30,0,12.4,29
2018,4,14,9,30,0,13.600000000000001,145
2018,4,14,10,30,7,14.5,201
2018,4,14,11,30,90,14.9,363
2018,4,14,12,30,31,14.8,305
2018,4,14,13,30,0,14.600000000000001,124
2018,4,14,14,30,3,14.3,175
2018,4,14,15,30,0,14.100000000000001,126
2018,4,14,16,30,171,13.600000000000001,139
2018,4,14,17,30,0,12.4,45
2018,4,14,18,30,7,11.200000000000001,7
2018,4,14,19,30,0,10.5,0
2018,4,14,20,30,0,10,0
2018,4,14,21,30,0,9.600000000000001,0
2018,4,14,22,30,0,9.200000000000001,0
2018,4,14,23,30,0,8.9,0
2018,4,15,0,30,0,8,0
2018,4,15,1,30,0,7.5,0
2018,4,15,2,30,0,7.1000000000000005,0
2018,4,15,3,30,0,6.7,0
2018,4,15,4,30,0,6.800000000000001,0
2018,4,15,5,30,0,8.1,23
2018,4,15,6,30,35,9.8,87
2018,4,15,7,30,27,11.5,150
2018,4,15,8,30,14,12.8,190
2018,4,15,9,30,12,13.8,217
2018,4,15,10,30,0,14.5,139
2018,4,15,11,30,0,15,70
2018,4,15,12,30,0,15.700000000000001,61
2018,4,15,13,30,0,16.3,52
2018,4,15,14,30,0,16.6,41
2018,4,15,15,30,0,16.2,39
2018,4,15,16,30,0,15.200000000000001,24
2018,4,15,17,30,0,13.600000000000001,11
2018,4,15,18,30,17,12,10
2018,4,15,19,30,0,10.9,0
2018,4,15,20,30,0,10.3,0
2018,4,15,21,30,0,9.700000000000001,0
2018,4,15,22,30,0,9,0
2018,4,15,23,30,0,8.700000000000001,0
2018,4,16,0,30,0,8.1,0
2018,4,16,1,30,0,7.6000000000000005,0
2018,4,16,2,30,0,7.2,0
2018,4,16,3,30,0,6.9,0
2018,4,16,4,30,0,6.9,0
2018,4,16,5,30,0,7.800000000000001,9
2018,4,16,6,30,0,9.5,37
2018,4,16,7,30,0,11.100000000000001,123
2018,4,16,8,30,325,12.4,222
2018,4,16,9,30,172,13.4,310
2018,4,16,10,30,197,14.600000000000001,355
2018,4,16,11,30,73,15.700000000000001,359
2018,4,16,12,30,44,16.6,329
2018,4,16,13,30,10,17.1,221
2018,4,16,14,30,31,17.1,246
2018,4,16,15,30,39,16.7,200
2018,4,16,16,30,641,15.700000000000001,86
2018,4,16,17,30,180,14.100000000000001,68
2018,4,16,18,30,50,12.8,12
2018,4,16,19,30,0,12.5,0
2018,4,16,20,30,0,12.100000000000001,0
2018,4,16,21,30,0,11.3,0
2018,4,16,22,30,0,10.200000000000001,0
2018,4,16,23,30,0,9.700000000000001,0
2018,4,17,0,30,0,8,0
2018,4,17,1,30,0,6.9,0
2018,4,17,2,30,0,6,0
2018,4,17,3,30,0,5.4,0
2018,4,17,4,30,0,5.4,0
2018,4,17,5,30,201,7.300000000000001,29
2018,4,17,6,30,521,9.9,68
2018,4,17,7,30,688,12.9,90
2018,4,17,8,30,779,15.8,106
2018,4,17,9,30,445,17.400000000000002,252
2018,4,17,10,30,434,18.5,295
2018,4,17,11,30,870,19.5,125
2018,4,17,12,30,878,20.1,118
2018,4,17,13,30,857,20.5,116
2018,4,17,14,30,814,20.6,112
2018,4,17,15,30,761,20.200000000000003,97
2018,4,17,16,30,650,19.3,81
2018,4,17,17,30,349,17.6,58
2018,4,17,18,30,84,16,13
2018,4,17,19,30,0,15.100000000000001,0
2018,4,17,20,30,0,14.3,0
2018,4,17,21,30,0,13.5,0
2018,4,17,22,30,0,12.600000000000001,0
2018,4,17,23,30,0,12.100000000000001,0
2018,4,18,0,30,0,10.700000000000001,0
2018,4,18,1,30,0,9.700000000000001,0
2018,4,18,2,30,0,8.8,0
2018,4,18,3,30,0,8,0
2018,4,18,4,30,0,7.7,0
2018,4,18,5,30,267,9.5,30
2018,4,18,6,30,578,12.200000000000001,63
2018,4,18,7,30,734,14.700000000000001,83
2018,4,18,8,30,823,18,94
2018,4,18,9,30,875,20.8,100
2018,4,18,10,30,902,22.6,103
2018,4,18,11,30,914,23.6,105
2018,4,18,12,30,909,24.1,105
2018,4,18,13,30,592,24.200000000000003,225
2018,4,18,14,30,453,23.900000000000002,234
2018,4,18,15,30,799,23.1,85
2018,4,18,16,30,537,21.5,94
2018,4,18,17,30,515,18.900000000000002,50
2018,4,18,18,30,137,16.6,14
2018,4,18,19,30,0,15.5,0
2018,4,18,20,30,0,14.700000000000001,0
2018,4,18,21,30,0,14,0
2018,4,18,22,30,0,13.200000000000001,0
2018,4,18,23,30,0,12.8,0
2018,4,19,0,30,0,11.4,0
2018,4,19,1,30,0,10.600000000000001,0
2018,4,19,2,30,0,10,0
2018,4,19,3,30,0,9.4,0
2018,4,19,4,30,0,9.600000000000001,0
2018,4,19,5,30,279,11.5,29
2018,4,19,6,30,559,14.100000000000001,64
2018,4,19,7,30,701,16.7,86
2018,4,19,8,30,779,19.900000000000002,102
2018,4,19,9,30,814,22.5,120
2018,4,19,10,30,839,24,129
2018,4,19,11,30,850,24.900000000000002,134
2018,4,19,12,30,854,25.400000000000002,129
2018,4,19,13,30,833,25.6,126
2018,4,19,14,30,794,25.400000000000002,119
2018,4,19,15,30,757,25,97
2018,4,19,16,30,650,23.6,82
2018,4,19,17,30,461,20.900000000000002,57
2018,4,19,18,30,97,18.6,14
2018,4,19,19,30,0,17.5,0
2018,4,19,20,30,0,16.900000000000002,0
2018,4,19,21,30,0,16.2,0
2018,4,19,22,30,0,15.600000000000001,0
2018,4,19,23,30,0,15.3,0
2018,4,20,0,30,0,14.600000000000001,0
2018,4,20,1,30,0,14.200000000000001,0
2018,4,20,2,30,0,13.9,0
2018,4,20,3,30,0,13.600000000000001,0
2018,4,20,4,30,0,13.8,0
2018,4,20,5,30,239,15.100000000000001,32
2018,4,20,6,30,521,16.900000000000002,70
2018,4,20,7,30,672,19,94
2018,4,20,8,30,759,22.1,110
